Date,Close,High,Low,Open,Volume
2024-09-27,4.540999889373779,4.589499950408936,4.520999908447266,4.566999912261963,1128
2024-09-30,4.495999813079834,4.610000133514404,4.465000152587891,4.610000133514404,416
2024-10-01,4.5355000495910645,4.538000106811523,4.511000156402588,4.51200008392334,748
2024-10-02,4.5960001945495605,4.605500221252441,4.56850004196167,4.576499938964844,469
2024-10-03,4.501999855041504,4.611000061035156,4.475500106811523,4.611000061035156,407
2024-10-04,4.522500038146973,4.551000118255615,4.504499912261963,4.504499912261963,440
2024-10-07,4.519000053405762,4.519000053405762,4.495500087738037,4.513999938964844,413
2024-10-08,4.412000179290772,4.433000087738037,4.406499862670898,4.427999973297119,504
2024-10-09,4.355000019073486,4.390500068664551,4.355000019073486,4.390500068664551,425
2024-10-10,4.385000228881836,4.402500152587891,4.376999855041504,4.376999855041504,259
2024-10-11,4.451499938964844,4.451499938964844,4.4054999351501465,4.4054999351501465,336
2024-10-14,4.363500118255615,4.39900016784668,4.34499979019165,4.349999904632568,398
2024-10-15,4.30049991607666,4.364500045776367,4.293000221252441,4.364500045776367,614
2024-10-16,4.331500053405762,4.3354997634887695,4.314000129699707,4.318999767303467,430
2024-10-17,4.286499977111816,4.34499979019165,4.284999847412109,4.34499979019165,345
2024-10-18,4.3460001945495605,4.370999813079834,4.333000183105469,4.352000236511231,406
2024-10-21,4.322999954223633,4.351500034332275,4.318999767303467,4.351500034332275,425
2024-10-22,4.3480000495910645,4.367000102996826,4.3480000495910645,4.367000102996826,378
2024-10-23,4.304500102996826,4.320000171661377,4.28000020980835,4.320000171661377,474
2024-10-24,4.319499969482422,4.367000102996826,4.293000221252441,4.367000102996826,556
2024-10-25,4.339499950408936,4.339499950408936,4.305500030517578,4.305500030517578,386
2024-10-28,4.331999778747559,4.33650016784668,4.329999923706055,4.333000183105469,611
2024-10-29,4.332499980926514,4.3480000495910645,4.324999809265137,4.324999809265137,1134
2024-10-30,4.327499866485596,4.35699987411499,4.3125,4.339499950408936,936
2024-10-31,4.313499927520752,4.340000152587891,4.302499771118164,4.332499980926514,1249
2024-11-01,4.347499847412109,4.355000019073486,4.329999923706055,4.355000019073486,695
2024-11-04,4.4070000648498535,4.415999889373779,4.370999813079834,4.370999813079834,471
2024-11-05,4.450500011444092,4.458000183105469,4.39900016784668,4.39900016784668,585
2024-11-06,4.222499847412109,4.27400016784668,4.207499980926514,4.27400016784668,732
2024-11-07,4.409999847412109,4.411499977111816,4.224500179290772,4.224500179290772,394
2024-11-08,4.286499977111816,4.388500213623047,4.2754998207092285,4.388500213623047,473
2024-11-11,4.210999965667725,4.306000232696533,4.210999965667725,4.306000232696533,565
2024-11-12,4.119500160217285,4.165500164031982,4.117499828338623,4.165500164031982,542
2024-11-13,4.065999984741211,4.113999843597412,4.061500072479248,4.113999843597412,645
2024-11-14,4.072999954223633,4.072999954223633,4.058000087738037,4.061500072479248,451
2024-11-15,4.051000118255615,4.125500202178955,4.048500061035156,4.124000072479248,349
2024-11-18,4.107999801635742,4.116000175476074,4.063000202178955,4.063000202178955,371
2024-11-19,4.130000114440918,4.160999774932861,4.09499979019165,4.098499774932861,362
2024-11-20,4.143499851226807,4.145999908447266,4.130000114440918,4.144499778747559,437
2024-11-21,4.11299991607666,4.124000072479248,4.099999904632568,4.115499973297119,600
2024-11-22,4.073999881744385,4.083499908447266,4.068999767303467,4.077000141143799,514
2024-11-25,4.09149980545044,4.103000164031982,4.089000225067139,4.103000164031982,335
2024-11-26,4.039000034332275,4.039500236511231,4.036499977111816,4.039500236511231,37274
2024-11-27,4.066999912261963,4.098999977111816,4.052000045776367,4.059000015258789,11425
2024-11-29,4.08050012588501,4.099999904632568,4.052999973297119,4.078000068664551,1274
2024-12-02,4.075500011444092,4.091000080108643,4.0320000648498535,4.072500228881836,1564
2024-12-03,4.145999908447266,4.204999923706055,4.065000057220459,4.09499979019165,1863
2024-12-04,4.142000198364258,4.1554999351501465,4.124499797821045,4.138000011444092,1579
2024-12-05,4.135000228881836,4.146999835968018,4.115499973297119,4.145500183105469,713
2024-12-06,4.138500213623047,4.190000057220459,4.136000156402588,4.138000011444092,514
2024-12-09,4.223499774932861,4.236000061035156,4.129499912261963,4.140999794006348,867
2024-12-10,4.223499774932861,4.227499961853027,4.194499969482422,4.204999923706055,1242
2024-12-11,4.214000225067139,4.258500099182129,4.184500217437744,4.2210001945495605,1029
2024-12-12,4.195000171661377,4.2804999351501465,4.170000076293945,4.2804999351501465,761
2024-12-13,4.14900016784668,4.178999900817871,4.139500141143799,4.178500175476074,608
2024-12-16,4.143499851226807,4.170499801635742,4.132500171661377,4.132500171661377,913
2024-12-17,4.09149980545044,4.139500141143799,4.083499908447266,4.139500141143799,1362
2024-12-18,4.099999904632568,4.106500148773193,4.038000106811523,4.0920000076293945,1164
2024-12-19,4.020500183105469,4.05049991607666,4.019999980926514,4.034999847412109,846
2024-12-20,4.040999889373779,4.044000148773193,4.027500152587891,4.0320000648498535,836
2024-12-23,4.0229997634887695,4.031499862670898,4.019999980926514,4.031499862670898,900
2024-12-24,4.049499988555908,4.052499771118164,4.043000221252441,4.052499771118164,397
2024-12-26,4.072000026702881,4.077499866485596,4.06850004196167,4.072999954223633,362
2024-12-27,4.0625,4.0625,4.058000087738037,4.061500072479248,805
2024-12-30,4.045499801635742,4.090000152587891,4.0335001945495605,4.090000152587891,1066
2024-12-31,3.986000061035156,4.052999973297119,3.9795000553131104,4.047500133514404,708
2025-01-02,3.9885001182556152,4.0,3.974499940872192,3.992500066757202,764
2025-01-03,4.039500236511231,4.041999816894531,4.0335001945495605,4.033999919891357,505
2025-01-06,4.126999855041504,4.162000179290772,4.114999771118164,4.114999771118164,485
2025-01-07,4.1605000495910645,4.162000179290772,4.138999938964844,4.161499977111816,814
2025-01-08,4.227499961853027,4.236999988555908,4.190000057220459,4.190000057220459,441
2025-01-09,4.2795000076293945,4.284999847412109,4.269000053405762,4.284999847412109,281
2025-01-10,4.274499893188477,4.314000129699707,4.274499893188477,4.314000129699707,298
2025-01-13,4.295499801635742,4.295499801635742,4.289999961853027,4.289999961853027,231
2025-01-14,4.310500144958496,4.324999809265137,4.292500019073486,4.324999809265137,452
2025-01-15,4.359499931335449,4.366000175476074,4.340000152587891,4.340000152587891,298
2025-01-16,4.4105000495910645,4.412000179290772,4.3979997634887695,4.400000095367432,200
2025-01-17,4.337500095367432,4.352000236511231,4.329999923706055,4.349500179290772,288
2025-01-21,4.310999870300293,4.310999870300293,4.271500110626221,4.309999942779541,493
2025-01-22,4.271500110626221,4.271500110626221,4.258500099182129,4.269999980926514,445
2025-01-23,4.299499988555908,4.299499988555908,4.229499816894531,4.25,488
2025-01-24,4.289999961853027,4.339000225067139,4.2804999351501465,4.339000225067139,476
2025-01-27,4.203499794006348,4.235000133514404,4.202000141143799,4.235000133514404,710
2025-01-28,4.2204999923706055,4.246500015258789,4.21999979019165,4.235000133514404,435
2025-01-29,4.257500171661377,4.257999897003174,4.256499767303467,4.256499767303467,1145
2025-01-30,4.288000106811523,4.313499927520752,4.255000114440918,4.255000114440918,1598
2025-01-31,4.26200008392334,4.276000022888184,4.247000217437744,4.2754998207092285,872
2025-02-03,4.294000148773193,4.308499813079834,4.253499984741211,4.253499984741211,597
2025-02-04,4.34250020980835,4.35099983215332,4.324999809265137,4.324999809265137,567
2025-02-05,4.434500217437744,4.435999870300293,4.386000156402588,4.386000156402588,602
2025-02-06,4.453499794006348,4.492000102996826,4.435500144958496,4.488500118255615,586
2025-02-07,4.581500053405762,4.589000225067139,4.536499977111816,4.536499977111816,342
2025-02-10,4.700500011444092,4.703000068664551,4.674499988555908,4.682499885559082,495
2025-02-11,4.5945000648498535,4.5945000648498535,4.546999931335449,4.556000232696533,390
2025-02-12,4.697999954223633,4.697999954223633,4.692500114440918,4.697999954223633,281
2025-02-13,4.769000053405762,4.769999980926514,4.763999938964844,4.765999794006348,358
2025-02-14,4.656499862670898,4.656499862670898,4.656499862670898,4.656499862670898,636
2025-02-18,4.585000038146973,4.593999862670898,4.550000190734863,4.590000152587891,683
2025-02-19,4.557000160217285,4.557000160217285,4.557000160217285,4.557000160217285,569
2025-02-20,4.607999801635742,4.607999801635742,4.545000076293945,4.545000076293945,663
2025-02-21,4.559999942779541,4.575500011444092,4.534999847412109,4.534999847412109,767
2025-02-24,4.517000198364258,4.5355000495910645,4.515999794006348,4.52899980545044,561
2025-02-25,4.486000061035156,4.554999828338623,4.486000061035156,4.505499839782715,488
2025-02-26,4.541999816894531,4.541999816894531,4.541999816894531,4.541999816894531,17252
2025-02-27,4.579999923706055,4.620999813079834,4.504000186920166,4.537499904632568,6735
2025-02-28,4.514500141143799,4.55649995803833,4.479499816894531,4.556000232696533,2731
2025-03-03,4.576499938964844,4.616000175476074,4.507999897003174,4.54449987411499,1408
2025-03-04,4.527500152587891,4.566999912261963,4.5,4.565999984741211,1394
2025-03-05,4.766499996185303,4.789999961853027,4.534999847412109,4.534999847412109,819
2025-03-06,4.77899980545044,4.802499771118164,4.722499847412109,4.781499862670898,1108
2025-03-07,4.683000087738037,4.75600004196167,4.6570000648498535,4.751999855041504,903
2025-03-10,4.639500141143799,4.68149995803833,4.607500076293945,4.6570000648498535,821
2025-03-11,4.739999771118164,4.774499893188477,4.599999904632568,4.619500160217285,756
2025-03-12,4.821000099182129,4.868500232696533,4.765500068664551,4.765500068664551,649
2025-03-13,4.898499965667725,4.902500152587891,4.7754998207092285,4.814499855041504,776
2025-03-14,4.869500160217285,4.924499988555908,4.847499847412109,4.895500183105469,394
2025-03-17,4.933499813079834,4.954999923706055,4.855000019073486,4.855000019073486,528
2025-03-18,4.993000030517578,4.99399995803833,4.943999767303467,4.948999881744385,424
2025-03-19,5.076000213623047,5.096499919891357,5.002999782562256,5.002999782562256,459
2025-03-20,5.085000038146973,5.105999946594238,5.048500061035156,5.098499774932861,578
2025-03-21,5.087500095367432,5.087500095367432,5.017000198364258,5.081999778747559,598
2025-03-24,5.064000129699707,5.15749979019165,5.048999786376953,5.102499961853027,799
2025-03-25,5.183000087738037,5.188499927520752,5.071499824523926,5.071499824523926,419
2025-03-26,5.216000080108643,5.276999950408936,5.203499794006348,5.236499786376953,547
2025-03-27,5.097499847412109,5.21150016784668,5.072500228881836,5.21150016784668,1770
2025-03-28,5.112500190734863,5.129499912261963,5.063000202178955,5.104000091552734,1395
2025-03-31,5.019999980926514,5.119999885559082,5.007500171661377,5.093500137329102,720
2025-04-01,5.019000053405762,5.063000202178955,5.000999927520752,5.059999942779541,838
2025-04-02,5.023499965667725,5.066500186920166,4.996500015258789,5.010499954223633,523
2025-04-03,4.810999870300293,4.924499988555908,4.794000148773193,4.875,274
2025-04-04,4.384500026702881,4.78000020980835,4.355999946594238,4.78000020980835,467
2025-04-07,4.169000148773193,4.367499828338623,4.145500183105469,4.311999797821045,434
2025-04-08,4.127500057220459,4.152999877929688,4.098499774932861,4.152500152587891,430
2025-04-09,4.17549991607666,4.435999870300293,4.140999794006348,4.140999794006348,288
2025-04-10,4.321000099182129,4.383999824523926,4.321000099182129,4.381999969482422,313
2025-04-11,4.507500171661377,4.545000076293945,4.403500080108643,4.439000129699707,358
2025-04-14,4.610499858856201,4.632500171661377,4.565499782562256,4.56850004196167,413
2025-04-15,4.611000061035156,4.613500118255615,4.586999893188477,4.601500034332275,463
2025-04-16,4.673999786376953,4.676000118255615,4.533999919891357,4.593999862670898,289
2025-04-17,4.731500148773193,4.731500148773193,4.602000236511231,4.664999961853027,550
2025-04-21,4.7210001945495605,4.7220001220703125,4.693999767303467,4.693999767303467,232
2025-04-22,4.870500087738037,4.876500129699707,4.749000072479248,4.750999927520752,516
2025-04-23,4.8354997634887695,4.900000095367432,4.83050012588501,4.856500148773193,714
2025-04-24,4.849999904632568,4.879499912261963,4.84149980545044,4.84149980545044,1626
2025-04-25,4.8354997634887695,4.8354997634887695,4.788000106811523,4.788000106811523,697
2025-04-28,4.8379998207092285,4.8379998207092285,4.833000183105469,4.835000038146973,16324
2025-04-29,4.822999954223633,4.914500236511231,4.796000003814697,4.846499919891357,4169
2025-04-30,4.559999942779541,4.815999984741211,4.498499870300293,4.813499927520752,2137
2025-05-01,4.580999851226807,4.616000175476074,4.564499855041504,4.580999851226807,1206
2025-05-02,4.627500057220459,4.678500175476074,4.584000110626221,4.584499835968018,1221
2025-05-05,4.65500020980835,4.716000080108643,4.634500026702881,4.644499778747559,654
2025-05-06,4.735000133514404,4.748499870300293,4.650000095367432,4.652999877929688,777
2025-05-07,4.616499900817871,4.75,4.576000213623047,4.75,618
2025-05-08,4.560999870300293,4.631999969482422,4.505000114440918,4.593500137329102,884
2025-05-09,4.611000061035156,4.625999927520752,4.447999954223633,4.510000228881836,796
2025-05-12,4.578499794006348,4.669000148773193,4.565999984741211,4.653500080108643,847
2025-05-13,4.68149995803833,4.682499885559082,4.570000171661377,4.570499897003174,596
2025-05-14,4.611000061035156,4.690999984741211,4.590000152587891,4.644499778747559,940
2025-05-15,4.644499778747559,4.651000022888184,4.54449987411499,4.605000019073486,737
2025-05-16,4.555500030517578,4.622499942779541,4.5335001945495605,4.620999813079834,1098
2025-05-19,4.633500099182129,4.633999824523926,4.534999847412109,4.561999797821045,1190
2025-05-20,4.619500160217285,4.640500068664551,4.589000225067139,4.60699987411499,1081
2025-05-21,4.638000011444092,4.656499862670898,4.622499942779541,4.650000095367432,1191
2025-05-22,4.648499965667725,4.649499893188477,4.564000129699707,4.579999923706055,1194
2025-05-23,4.80649995803833,4.8420000076293945,4.644999980926514,4.659999847412109,1217
2025-05-27,4.710000038146973,4.810999870300293,4.703000068664551,4.810999870300293,983
2025-05-28,4.644000053405762,4.739999771118164,4.636000156402588,4.71999979019165,1034
2025-05-29,4.653500080108643,4.66349983215332,4.644499778747559,4.66349983215332,1046
2025-05-30,4.652500152587891,4.699999809265137,4.632999897003174,4.647500038146973,1648
2025-06-02,4.834499835968018,4.917500019073486,4.821499824523926,4.854499816894531,679
2025-06-03,4.809500217437744,4.839000225067139,4.764999866485596,4.822500228881836,1484
2025-06-04,4.864500045776367,4.879499912261963,4.829999923706055,4.839499950408936,940
2025-06-05,4.91349983215332,5.035999774932861,4.880000114440918,4.880000114440918,541
2025-06-06,4.829999923706055,4.920000076293945,4.814499855041504,4.890999794006348,458
2025-06-09,4.9095001220703125,4.913000106811523,4.8470001220703125,4.8470001220703125,487
2025-06-10,4.883999824523926,4.908999919891357,4.863999843597412,4.863999843597412,342
2025-06-11,4.801000118255615,4.832499980926514,4.79449987411499,4.820000171661377,537
2025-06-12,4.821499824523926,4.822999954223633,4.791999816894531,4.791999816894531,447
